anno,numero,premio,tipo,centena,numero_int,numero_str
2017,76355,1000,normal,355,76355,76355
2017,76449,1000,normal,449,76449,76449
2017,76452,1000,normal,452,76452,76452
2017,76476,1000,normal,476,76476,76476
2017,76515,1000,normal,515,76515,76515
2017,76519,1000,normal,519,76519,76519
2017,76569,1000,normal,569,76569,76569
2017,76615,1000,normal,615,76615,76615
2017,76661,1000,normal,661,76661,76661
2017,76791,1000,normal,791,76791,76791
2017,76809,1000,normal,809,76809,76809
2017,76859,1000,normal,859,76859,76859
2017,77036,1000,normal,036,77036,77036
2017,77086,1000,normal,086,77086,77086
2017,77092,1000,normal,092,77092,77092
2017,77093,1000,normal,093,77093,77093
2017,77220,1000,normal,220,77220,77220
2017,77222,1000,normal,222,77222,77222
2017,77287,1000,normal,287,77287,77287
2017,77406,1000,normal,406,77406,77406
2017,77468,1000,normal,468,77468,77468
2017,77534,1000,normal,534,77534,77534
2017,77576,1000,normal,576,77576,77576
2017,77588,1000,normal,588,77588,77588
2017,77611,1000,normal,611,77611,77611
2017,77616,1000,normal,616,77616,77616
2017,77635,1000,normal,635,77635,77635
2017,77674,1000,normal,674,77674,77674
2017,77844,1000,normal,844,77844,77844
2017,77862,1000,normal,862,77862,77862
2017,77879,1000,normal,879,77879,77879
2017,77905,1000,normal,905,77905,77905
2017,77992,1000,normal,992,77992,77992
2017,78042,1000,normal,042,78042,78042
2017,78139,1000,normal,139,78139,78139
2017,78148,1000,normal,148,78148,78148
2017,78226,1000,normal,226,78226,78226
2017,78355,1000,normal,355,78355,78355
2017,78478,1000,normal,478,78478,78478
2017,78505,1000,normal,505,78505,78505
2017,78531,1000,normal,531,78531,78531
2017,78541,1000,normal,541,78541,78541
2017,78564,1000,normal,564,78564,78564
2017,78643,1000,normal,643,78643,78643
2017,78679,1000,normal,679,78679,78679
2017,78688,1000,normal,688,78688,78688
2017,78863,1000,normal,863,78863,78863
2017,78902,1000,normal,902,78902,78902
2017,78947,1000,normal,947,78947,78947
2017,79017,1000,normal,017,79017,79017
2017,79043,1000,normal,043,79043,79043
2017,79047,1000,normal,047,79047,79047
2017,79124,1000,normal,124,79124,79124
2017,79167,1000,normal,167,79167,79167
2017,79234,1000,normal,234,79234,79234
2017,79238,1000,normal,238,79238,79238
2017,79404,1000,normal,404,79404,79404
2017,79466,1000,normal,466,79466,79466
2017,79496,1000,normal,496,79496,79496
2017,79664,1000,normal,664,79664,79664
2017,79707,1000,normal,707,79707,79707
2017,79808,1000,normal,808,79808,79808
2017,79909,1000,normal,909,79909,79909
2017,79915,1000,normal,915,79915,79915
2017,79921,1000,normal,921,79921,79921
2017,80007,1000,normal,007,80007,80007
2017,80023,1000,normal,023,80023,80023
2017,80334,1000,normal,334,80334,80334
2017,80422,1000,normal,422,80422,80422
2017,80436,1000,normal,436,80436,80436
2017,80579,1000,normal,579,80579,80579
2017,80600,1000,normal,600,80600,80600
2017,80630,1000,normal,630,80630,80630
2017,80640,1000,normal,640,80640,80640
2017,80739,1000,normal,739,80739,80739
2017,80818,1000,normal,818,80818,80818
2017,80880,1000,normal,880,80880,80880
2017,80903,1000,normal,903,80903,80903
2017,80960,1000,normal,960,80960,80960
2017,81065,1000,normal,065,81065,81065
2017,81087,1000,normal,087,81087,81087
2017,81105,1000,normal,105,81105,81105
2017,81122,1000,normal,122,81122,81122
2017,81139,1000,normal,139,81139,81139
2017,81166,1000,normal,166,81166,81166
2017,81196,1000,normal,196,81196,81196
2017,81202,1000,normal,202,81202,81202
2017,81275,1000,normal,275,81275,81275
2017,81306,1000,normal,306,81306,81306
2017,81315,1000,normal,315,81315,81315
2017,81342,1000,normal,342,81342,81342
2017,81404,1000,normal,404,81404,81404
2017,81544,1000,normal,544,81544,81544
2017,81736,1000,normal,736,81736,81736
2017,81846,1000,normal,846,81846,81846
2017,81898,1000,normal,898,81898,81898
2017,81946,1000,normal,946,81946,81946
2017,81969,1000,normal,969,81969,81969
2017,82191,1000,normal,191,82191,82191
2017,82237,1000,normal,237,82237,82237
2017,82311,1000,normal,311,82311,82311
2017,82338,1000,normal,338,82338,82338
2017,82379,1000,normal,379,82379,82379
2017,82380,1000,normal,380,82380,82380
2017,82492,1000,normal,492,82492,82492
2017,82542,1000,normal,542,82542,82542
2017,82556,1000,normal,556,82556,82556
2017,82626,1000,normal,626,82626,82626
2017,82764,1000,normal,764,82764,82764
2017,82816,1000,normal,816,82816,82816
2017,82934,1000,normal,934,82934,82934
2017,83063,1000,normal,063,83063,83063
2017,83228,1000,normal,228,83228,83228
2017,83237,1000,normal,237,83237,83237
2017,83284,1000,normal,284,83284,83284
2017,83305,1000,normal,305,83305,83305
2017,83330,1000,normal,330,83330,83330
2017,83331,1000,normal,331,83331,83331
2017,83385,1000,normal,385,83385,83385
2017,83441,1000,normal,441,83441,83441
2017,83517,1000,normal,517,83517,83517
2017,83592,1000,normal,592,83592,83592
2017,83601,1000,normal,601,83601,83601
2017,83633,1000,normal,633,83633,83633
2017,83666,1000,normal,666,83666,83666
2017,83705,1000,normal,705,83705,83705
2017,83776,1000,normal,776,83776,83776
2017,83788,1000,normal,788,83788,83788
2017,83805,1000,normal,805,83805,83805
2017,83956,1000,normal,956,83956,83956
2017,84024,1000,normal,024,84024,84024
2017,84035,1000,normal,035,84035,84035
2017,84047,1000,normal,047,84047,84047
2017,84209,1000,normal,209,84209,84209
2017,84278,1000,normal,278,84278,84278
2017,84285,1000,normal,285,84285,84285
2017,84356,1000,normal,356,84356,84356
2017,84404,1000,normal,404,84404,84404
2017,84458,1000,normal,458,84458,84458
2017,84480,1000,normal,480,84480,84480
2017,84556,1000,normal,556,84556,84556
2017,84569,1000,normal,569,84569,84569
2017,84621,1000,normal,621,84621,84621
2017,84646,1000,normal,646,84646,84646
2017,84726,1000,normal,726,84726,84726
2017,84730,1000,normal,730,84730,84730
2017,84763,1000,normal,763,84763,84763
2017,84771,1000,normal,771,84771,84771
2017,85063,1000,normal,063,85063,85063
2017,85107,1000,normal,107,85107,85107
2017,85365,1000,normal,365,85365,85365
2017,85417,1000,normal,417,85417,85417
2017,85538,1000,normal,538,85538,85538
2017,85672,1000,normal,672,85672,85672
2017,85684,1000,normal,684,85684,85684
2017,85740,1000,normal,740,85740,85740
2017,85781,1000,normal,781,85781,85781
2017,85961,1000,normal,961,85961,85961
2017,86002,1000,normal,002,86002,86002
2017,86090,1000,normal,090,86090,86090
2017,86225,1000,normal,225,86225,86225
2017,86252,1000,normal,252,86252,86252
2017,86320,1000,normal,320,86320,86320
2017,86330,1000,normal,330,86330,86330
2017,86345,1000,normal,345,86345,86345
2017,86471,1000,normal,471,86471,86471
2017,86562,1000,normal,562,86562,86562
2017,86596,1000,normal,596,86596,86596
2017,86599,1000,normal,599,86599,86599
2017,86613,1000,normal,613,86613,86613
2017,86621,1000,normal,621,86621,86621
2017,86642,1000,normal,642,86642,86642
2017,86664,1000,normal,664,86664,86664
2017,86723,1000,normal,723,86723,86723
2017,86727,1000,normal,727,86727,86727
2017,86731,1000,normal,731,86731,86731
2017,86732,1000,normal,732,86732,86732
2017,86757,1000,normal,757,86757,86757
2017,86827,1000,normal,827,86827,86827
2017,86912,1000,normal,912,86912,86912
2017,86957,1000,normal,957,86957,86957
2017,87040,1000,normal,040,87040,87040
2017,87112,1000,normal,112,87112,87112
2017,87119,1000,normal,119,87119,87119
2017,87126,1000,normal,126,87126,87126
2017,87155,1000,normal,155,87155,87155
2017,87282,1000,normal,282,87282,87282
2017,87314,1000,normal,314,87314,87314
2017,87399,1000,normal,399,87399,87399
2017,87437,1000,normal,437,87437,87437
2017,87473,1000,normal,473,87473,87473
2017,87524,1000,normal,524,87524,87524
2017,87574,1000,normal,574,87574,87574
2017,87609,1000,normal,609,87609,87609
2017,87625,1000,normal,625,87625,87625
2017,87635,1000,normal,635,87635,87635
2017,87657,1000,normal,657,87657,87657
2017,87791,1000,normal,791,87791,87791
2017,87808,1000,normal,808,87808,87808
2017,87843,1000,normal,843,87843,87843
2017,87926,1000,normal,926,87926,87926
2017,87932,1000,normal,932,87932,87932
2017,87948,1000,normal,948,87948,87948
2017,87949,1000,normal,949,87949,87949
2017,87998,1000,normal,998,87998,87998
2017,88201,1000,normal,201,88201,88201
2017,88239,1000,normal,239,88239,88239
2017,88284,1000,normal,284,88284,88284
2017,88293,1000,normal,293,88293,88293
2017,88392,1000,normal,392,88392,88392
2017,88458,1000,normal,458,88458,88458
2017,88572,1000,normal,572,88572,88572
2017,88597,1000,normal,597,88597,88597
2017,88614,1000,normal,614,88614,88614
2017,88708,1000,normal,708,88708,88708
2017,88726,1000,normal,726,88726,88726
2017,88741,1000,normal,741,88741,88741
2017,88745,1000,normal,745,88745,88745
2017,88773,1000,normal,773,88773,88773
2017,88791,1000,normal,791,88791,88791
2017,88954,1000,normal,954,88954,88954
2017,89020,1000,normal,020,89020,89020
2017,89025,1000,normal,025,89025,89025
2017,89089,1000,normal,089,89089,89089
2017,89203,1000,normal,203,89203,89203
2017,89326,1000,normal,326,89326,89326
2017,89327,1000,normal,327,89327,89327
2017,89330,1000,normal,330,89330,89330
2017,89336,1000,normal,336,89336,89336
2017,89343,1000,normal,343,89343,89343
2017,89393,1000,normal,393,89393,89393
2017,89427,1000,normal,427,89427,89427
2017,89438,1000,normal,438,89438,89438
2017,89447,1000,normal,447,89447,89447
2017,89507,1000,normal,507,89507,89507
2017,89549,1000,normal,549,89549,89549
2017,89557,1000,normal,557,89557,89557
2017,89628,1000,normal,628,89628,89628
2017,89785,1000,normal,785,89785,89785
2017,89923,1000,normal,923,89923,89923
2017,89998,1000,normal,998,89998,89998
2017,90023,1000,normal,023,90023,90023
2017,90065,1000,normal,065,90065,90065
2017,90074,1000,normal,074,90074,90074
2017,90080,1000,normal,080,90080,90080
2017,90252,1000,normal,252,90252,90252
2017,90375,1000,normal,375,90375,90375
2017,90412,1000,normal,412,90412,90412
2017,90447,1000,normal,447,90447,90447
2017,90457,1000,normal,457,90457,90457
2017,90577,1000,normal,577,90577,90577
2017,90595,1000,normal,595,90595,90595
2017,90804,1000,normal,804,90804,90804
2017,90961,1000,normal,961,90961,90961
2017,90998,1000,normal,998,90998,90998
2017,91024,1000,normal,024,91024,91024
2017,91098,1000,normal,098,91098,91098
2017,91192,1000,normal,192,91192,91192
2017,91267,1000,normal,267,91267,91267
2017,91270,1000,normal,270,91270,91270
2017,91327,1000,normal,327,91327,91327
2017,91368,1000,normal,368,91368,91368
2017,91374,1000,normal,374,91374,91374
2017,91385,1000,normal,385,91385,91385
2017,91516,1000,normal,516,91516,91516
2017,91541,1000,normal,541,91541,91541
2017,91544,1000,normal,544,91544,91544
2017,91627,1000,normal,627,91627,91627
2017,91676,1000,normal,676,91676,91676
2017,91692,1000,normal,692,91692,91692
2017,91870,1000,normal,870,91870,91870
2017,91979,1000,normal,979,91979,91979
2017,92068,1000,normal,068,92068,92068
2017,92086,1000,normal,086,92086,92086
2017,92092,1000,normal,092,92092,92092
2017,92130,1000,normal,130,92130,92130
2017,92186,1000,normal,186,92186,92186
2017,92243,1000,normal,243,92243,92243
2017,92451,1000,normal,451,92451,92451
2017,92460,1000,normal,460,92460,92460
2017,92524,1000,normal,524,92524,92524
2017,92548,1000,normal,548,92548,92548
2017,92572,1000,normal,572,92572,92572
2017,92710,1000,normal,710,92710,92710
2017,92713,1000,normal,713,92713,92713
2017,92890,1000,normal,890,92890,92890
2017,93037,1000,normal,037,93037,93037
2017,93038,1000,normal,038,93038,93038
2017,93145,1000,normal,145,93145,93145
2017,93149,1000,normal,149,93149,93149
2017,93195,1000,normal,195,93195,93195
2017,93270,1000,normal,270,93270,93270
2017,93388,1000,normal,388,93388,93388
2017,93403,1000,normal,403,93403,93403
2017,93424,1000,normal,424,93424,93424
2017,93427,1000,normal,427,93427,93427
2017,93477,1000,normal,477,93477,93477
2017,93484,1000,normal,484,93484,93484
2017,93588,1000,normal,588,93588,93588
2017,93648,1000,normal,648,93648,93648
2017,93808,1000,normal,808,93808,93808
2017,93894,1000,normal,894,93894,93894
2017,93989,1000,normal,989,93989,93989
2017,94034,1000,normal,034,94034,94034
2017,94048,1000,normal,048,94048,94048
2017,94092,1000,normal,092,94092,94092
2017,94106,1000,normal,106,94106,94106
2017,94224,1000,normal,224,94224,94224
2017,94250,1000,normal,250,94250,94250
2017,94334,1000,normal,334,94334,94334
2017,94335,1000,normal,335,94335,94335
2017,94349,1000,normal,349,94349,94349
2017,94657,1000,normal,657,94657,94657
2017,94699,1000,normal,699,94699,94699
2017,94726,1000,normal,726,94726,94726
2017,94737,1000,normal,737,94737,94737
2017,94799,1000,normal,799,94799,94799
2017,94825,1000,normal,825,94825,94825
2017,94876,1000,normal,876,94876,94876
2017,94986,1000,normal,986,94986,94986
2017,95066,1000,normal,066,95066,95066
2017,95239,1000,normal,239,95239,95239
2017,95272,1000,normal,272,95272,95272
2017,95285,1000,normal,285,95285,95285
2017,95315,1000,normal,315,95315,95315
2017,95325,1000,normal,325,95325,95325
2017,95326,1000,normal,326,95326,95326
2017,95388,1000,normal,388,95388,95388
2017,95397,1000,normal,397,95397,95397
2017,95557,1000,normal,557,95557,95557
2017,95648,1000,normal,648,95648,95648
2017,95717,1000,normal,717,95717,95717
2017,95782,1000,normal,782,95782,95782
2017,95785,1000,normal,785,95785,95785
2017,95876,1000,normal,876,95876,95876
2017,95970,1000,normal,970,95970,95970
2017,96064,1000,normal,064,96064,96064
2017,96087,1000,normal,087,96087,96087
2017,96140,1000,normal,140,96140,96140
2017,96147,1000,normal,147,96147,96147
2017,96172,1000,normal,172,96172,96172
2017,96194,1000,normal,194,96194,96194
2017,96259,1000,normal,259,96259,96259
2017,96329,1000,normal,329,96329,96329
2017,96332,1000,normal,332,96332,96332
2017,96501,1000,normal,501,96501,96501
2017,96663,1000,normal,663,96663,96663
2017,96728,1000,normal,728,96728,96728
2017,96760,1000,normal,760,96760,96760
2017,96787,1000,normal,787,96787,96787
2017,96905,1000,normal,905,96905,96905
2017,97114,1000,normal,114,97114,97114
2017,97189,1000,normal,189,97189,97189
2017,97215,1000,normal,215,97215,97215
2017,97366,1000,normal,366,97366,97366
2017,97495,1000,normal,495,97495,97495
2017,97499,1000,normal,499,97499,97499
2017,97506,1000,normal,506,97506,97506
2017,97535,1000,normal,535,97535,97535
2017,97579,1000,normal,579,97579,97579
2017,97598,1000,normal,598,97598,97598
2017,97634,1000,normal,634,97634,97634
2017,97668,1000,normal,668,97668,97668
2017,97690,1000,normal,690,97690,97690
2017,97757,1000,normal,757,97757,97757
2017,97816,1000,normal,816,97816,97816
2017,97925,1000,normal,925,97925,97925
2017,97976,1000,normal,976,97976,97976
2017,98002,1000,normal,002,98002,98002
2017,98121,1000,normal,121,98121,98121
2017,98168,1000,normal,168,98168,98168
2017,98301,1000,normal,301,98301,98301
2017,98338,1000,normal,338,98338,98338
2017,98354,1000,normal,354,98354,98354
2017,98433,1000,normal,433,98433,98433
2017,98475,1000,normal,475,98475,98475
2017,98515,1000,normal,515,98515,98515
2017,98517,1000,normal,517,98517,98517
2017,98611,1000,normal,611,98611,98611
2017,98623,1000,normal,623,98623,98623
2017,98645,1000,normal,645,98645,98645
2017,98730,1000,normal,730,98730,98730
2017,98788,1000,normal,788,98788,98788
2017,98791,1000,normal,791,98791,98791
2017,99036,1000,normal,036,99036,99036
2017,99066,1000,normal,066,99066,99066
2017,99143,1000,normal,143,99143,99143
2017,99357,1000,normal,357,99357,99357
2017,99360,1000,normal,360,99360,99360
2017,99423,1000,normal,423,99423,99423
2017,99449,1000,normal,449,99449,99449
2017,99523,1000,normal,523,99523,99523
2017,99774,1000,normal,774,99774,99774
2017,99805,1000,normal,805,99805,99805
2017,99813,1000,normal,813,99813,99813
2017,99851,1000,normal,851,99851,99851
2017,99854,1000,normal,854,99854,99854
2017,99867,1000,normal,867,99867,99867
2017,99926,1000,normal,926,99926,99926
2017,99977,1000,normal,977,99977,99977
2017,99980,1000,normal,980,99980,99980
2018,00008,1000,normal,008,8,00008
2018,00061,1000,normal,061,61,00061
2018,00128,1000,normal,128,128,00128
2018,00176,1000,normal,176,176,00176
2018,00222,1000,normal,222,222,00222
2018,00285,1000,normal,285,285,00285
2018,00339,1000,normal,339,339,00339
2018,00496,1000,normal,496,496,00496
2018,00511,1000,normal,511,511,00511
2018,00525,1000,normal,525,525,00525
2018,00569,1000,normal,569,569,00569
2018,00634,1000,normal,634,634,00634
2018,00666,1000,normal,666,666,00666
2018,00687,1000,normal,687,687,00687
2018,00770,1000,normal,770,770,00770
2018,00939,1000,normal,939,939,00939
2018,01038,1000,normal,038,1038,01038
2018,01149,1000,normal,149,1149,01149
2018,01215,1000,normal,215,1215,01215
2018,01229,1000,normal,229,1229,01229
2018,01245,1000,normal,245,1245,01245
2018,01280,1000,normal,280,1280,01280
2018,01293,1000,normal,293,1293,01293
2018,01329,1000,normal,329,1329,01329
2018,01403,1000,normal,403,1403,01403
2018,01429,1000,normal,429,1429,01429
2018,01446,1000,normal,446,1446,01446
2018,01495,1000,normal,495,1495,01495
2018,01723,1000,normal,723,1723,01723
2018,01738,1000,normal,738,1738,01738
2018,01813,1000,normal,813,1813,01813
2018,01816,1000,normal,816,1816,01816
2018,01832,1000,normal,832,1832,01832
2018,01834,1000,normal,834,1834,01834
2018,01922,1000,normal,922,1922,01922
2018,01977,1000,normal,977,1977,01977
2018,02111,1000,normal,111,2111,02111
2018,02133,1000,normal,133,2133,02133
2018,02244,1000,normal,244,2244,02244
2018,02252,1000,normal,252,2252,02252
2018,02308,60000,especial,308,2308,02308
2018,02321,1000,normal,321,2321,02321
2018,02324,1000,normal,324,2324,02324
2018,02395,1000,normal,395,2395,02395
2018,02399,1000,normal,399,2399,02399
2018,02462,1000,normal,462,2462,02462
2018,02473,1000,normal,473,2473,02473
2018,02597,1000,normal,597,2597,02597
2018,02715,1000,normal,715,2715,02715
2018,02726,1000,normal,726,2726,02726
2018,02804,1000,normal,804,2804,02804
2018,02810,1000,normal,810,2810,02810
2018,02815,1000,normal,815,2815,02815
2018,02905,1000,normal,905,2905,02905
2018,02911,1000,normal,911,2911,02911
2018,02965,1000,normal,965,2965,02965
2018,02989,1000,normal,989,2989,02989
2018,02990,1000,normal,990,2990,02990
2018,03015,1000,normal,015,3015,03015
2018,03038,1000,normal,038,3038,03038
2018,03101,1000,normal,101,3101,03101
2018,03268,1000,normal,268,3268,03268
2018,03305,1000,normal,305,3305,03305
2018,03347,4000000,especial,347,3347,03347
2018,03514,1000,normal,514,3514,03514
2018,03560,1000,normal,560,3560,03560
2018,03632,1000,normal,632,3632,03632
2018,03643,1000,normal,643,3643,03643
2018,03680,1000,normal,680,3680,03680
2018,03743,1000,normal,743,3743,03743
2018,03851,1000,normal,851,3851,03851
2018,03964,1000,normal,964,3964,03964
2018,04017,1000,normal,017,4017,04017
2018,04036,1000,normal,036,4036,04036
2018,04046,1000,normal,046,4046,04046
2018,04211,500000,especial,211,4211,04211
2018,04458,1000,normal,458,4458,04458
2018,04480,1000,normal,480,4480,04480
2018,04513,1000,normal,513,4513,04513
2018,04641,1000,normal,641,4641,04641
2018,04896,1000,normal,896,4896,04896
2018,04913,1000,normal,913,4913,04913
2018,04919,1000,normal,919,4919,04919
2018,04923,1000,normal,923,4923,04923
2018,04952,1000,normal,952,4952,04952
2018,04956,1000,normal,956,4956,04956
2018,04969,1000,normal,969,4969,04969
2018,04979,1000,normal,979,4979,04979
2018,05032,1000,normal,032,5032,05032
2018,05048,1000,normal,048,5048,05048
2018,05057,1000,normal,057,5057,05057
2018,05059,1000,normal,059,5059,05059
2018,05060,1000,normal,060,5060,05060
2018,05081,1000,normal,081,5081,05081
2018,05101,1000,normal,101,5101,05101
2018,05137,1000,normal,137,5137,05137
2018,05141,1000,normal,141,5141,05141
2018,05185,1000,normal,185,5185,05185
2018,05261,1000,normal,261,5261,05261
2018,05398,1000,normal,398,5398,05398
2018,05416,1000,normal,416,5416,05416
2018,05459,1000,normal,459,5459,05459
2018,05495,1000,normal,495,5495,05495
2018,05527,1000,normal,527,5527,05527
2018,05678,1000,normal,678,5678,05678
2018,05779,1000,normal,779,5779,05779
2018,05828,1000,normal,828,5828,05828
2018,05852,1000,normal,852,5852,05852
2018,05986,1000,normal,986,5986,05986
2018,06164,1000,normal,164,6164,06164
2018,06193,1000,normal,193,6193,06193
2018,06200,1000,normal,200,6200,06200
2018,06236,1000,normal,236,6236,06236
2018,06287,1000,normal,287,6287,06287
2018,06325,1000,normal,325,6325,06325
2018,06370,1000,normal,370,6370,06370
2018,06390,1000,normal,390,6390,06390
2018,06420,1000,normal,420,6420,06420
2018,06438,1000,normal,438,6438,06438
2018,06447,1000,normal,447,6447,06447
2018,06486,1000,normal,486,6486,06486
2018,06511,1000,normal,511,6511,06511
2018,06635,1000,normal,635,6635,06635
2018,06642,1000,normal,642,6642,06642
2018,06851,1000,normal,851,6851,06851
2018,06856,1000,normal,856,6856,06856
2018,07115,1000,normal,115,7115,07115
2018,07116,1000,normal,116,7116,07116
2018,07196,1000,normal,196,7196,07196
2018,07234,1000,normal,234,7234,07234
2018,07281,1000,normal,281,7281,07281
2018,07452,1000,normal,452,7452,07452
2018,07568,60000,especial,568,7568,07568
2018,07689,1000,normal,689,7689,07689
2018,07832,1000,normal,832,7832,07832
2018,07938,1000,normal,938,7938,07938
2018,07952,1000,normal,952,7952,07952
2018,07992,1000,normal,992,7992,07992
2018,08034,1000,normal,034,8034,08034
2018,08065,1000,normal,065,8065,08065
2018,08216,1000,normal,216,8216,08216
2018,08273,1000,normal,273,8273,08273
2018,08283,1000,normal,283,8283,08283
2018,08375,1000,normal,375,8375,08375
2018,08408,1000,normal,408,8408,08408
2018,08456,1000,normal,456,8456,08456
2018,08463,1000,normal,463,8463,08463
2018,08464,1000,normal,464,8464,08464
2018,08532,1000,normal,532,8532,08532
2018,08634,1000,normal,634,8634,08634
2018,08723,1000,normal,723,8723,08723
2018,08739,1000,normal,739,8739,08739
2018,08772,1000,normal,772,8772,08772
2018,08849,1000,normal,849,8849,08849
2018,08860,1000,normal,860,8860,08860
2018,08878,1000,normal,878,8878,08878
2018,09230,1000,normal,230,9230,09230
2018,09231,1000,normal,231,9231,09231
2018,09252,1000,normal,252,9252,09252
2018,09327,1000,normal,327,9327,09327
2018,09361,1000,normal,361,9361,09361
2018,09427,1000,normal,427,9427,09427
2018,09428,1000,normal,428,9428,09428
2018,09564,1000,normal,564,9564,09564
2018,09834,1000,normal,834,9834,09834
2018,10060,1000,normal,060,10060,10060
2018,10080,1000,normal,080,10080,10080
2018,10083,1000,normal,083,10083,10083
2018,10107,1000,normal,107,10107,10107
2018,10109,1000,normal,109,10109,10109
2018,10125,1000,normal,125,10125,10125
2018,10288,1000,normal,288,10288,10288
2018,10322,1000,normal,322,10322,10322
2018,10324,1000,normal,324,10324,10324
2018,10328,1000,normal,328,10328,10328
2018,10365,1000,normal,365,10365,10365
2018,10412,1000,normal,412,10412,10412
2018,10425,1000,normal,425,10425,10425
2018,10437,1000,normal,437,10437,10437
2018,10458,1000,normal,458,10458,10458
2018,10490,1000,normal,490,10490,10490
2018,10511,1000,normal,511,10511,10511
2018,10537,1000,normal,537,10537,10537
2018,10571,1000,normal,571,10571,10571
2018,10589,1000,normal,589,10589,10589
2018,10598,1000,normal,598,10598,10598
2018,10685,1000,normal,685,10685,10685
2018,10687,1000,normal,687,10687,10687
2018,10690,1000,normal,690,10690,10690
2018,10873,1000,normal,873,10873,10873
2018,11026,1000,normal,026,11026,11026
2018,11069,1000,normal,069,11069,11069
2018,11224,1000,normal,224,11224,11224
2018,11261,1000,normal,261,11261,11261
2018,11296,1000,normal,296,11296,11296
2018,11341,1000,normal,341,11341,11341
2018,11379,1000,normal,379,11379,11379
2018,11444,1000,normal,444,11444,11444
2018,11631,1000,normal,631,11631,11631
2018,11731,1000,normal,731,11731,11731
2018,11842,1000,normal,842,11842,11842
2018,11913,1000,normal,913,11913,11913
2018,11914,1000,normal,914,11914,11914
2018,12005,1000,normal,005,12005,12005
2018,12013,1000,normal,013,12013,12013
2018,12017,1000,normal,017,12017,12017
2018,12066,1000,normal,066,12066,12066
2018,12081,1000,normal,081,12081,12081
2018,12100,1000,normal,100,12100,12100
2018,12127,1000,normal,127,12127,12127
2018,12151,1000,normal,151,12151,12151
2018,12222,1000,normal,222,12222,12222
2018,12247,1000,normal,247,12247,12247
2018,12274,1000,normal,274,12274,12274
2018,12301,1000,normal,301,12301,12301
2018,12341,1000,normal,341,12341,12341
2018,12344,1000,normal,344,12344,12344
2018,12395,1000,normal,395,12395,12395
2018,12443,1000,normal,443,12443,12443
2018,12546,1000,normal,546,12546,12546
2018,12639,1000,normal,639,12639,12639
2018,12799,1000,normal,799,12799,12799
2018,12870,1000,normal,870,12870,12870
2018,12874,1000,normal,874,12874,12874
2018,12893,1000,normal,893,12893,12893
2018,13051,1000,normal,051,13051,13051
2018,13089,1000,normal,089,13089,13089
2018,13125,1000,normal,125,13125,13125
2018,13131,1000,normal,131,13131,13131
2018,13143,1000,normal,143,13143,13143
2018,13190,1000,normal,190,13190,13190
2018,13550,1000,normal,550,13550,13550
2018,13627,1000,normal,627,13627,13627
2018,13726,1000,normal,726,13726,13726
2018,13779,1000,normal,779,13779,13779
2018,13804,1000,normal,804,13804,13804
2018,13843,1000,normal,843,13843,13843
2018,13918,1000,normal,918,13918,13918
2018,13993,1000,normal,993,13993,13993
2018,14037,1000,normal,037,14037,14037
2018,14072,1000,normal,072,14072,14072
2018,14087,1000,normal,087,14087,14087
2018,14119,1000,normal,119,14119,14119
2018,14145,1000,normal,145,14145,14145
2018,14214,1000,normal,214,14214,14214
2018,14320,1000,normal,320,14320,14320
2018,14455,1000,normal,455,14455,14455
2018,14460,1000,normal,460,14460,14460
2018,14520,1000,normal,520,14520,14520
2018,14580,1000,normal,580,14580,14580
2018,14616,1000,normal,616,14616,14616
2018,14627,1000,normal,627,14627,14627
2018,14648,1000,normal,648,14648,14648
2018,14743,1000,normal,743,14743,14743
2018,14845,1000,normal,845,14845,14845
2018,14869,1000,normal,869,14869,14869
2018,14887,1000,normal,887,14887,14887
2018,14905,1000,normal,905,14905,14905
2018,14943,1000,normal,943,14943,14943
2018,15042,1000,normal,042,15042,15042
2018,15055,1000,normal,055,15055,15055
2018,15071,1000,normal,071,15071,15071
2018,15081,1000,normal,081,15081,15081
2018,15142,1000,normal,142,15142,15142
2018,15312,1000,normal,312,15312,15312
2018,15326,1000,normal,326,15326,15326
2018,15349,1000,normal,349,15349,15349
2018,15445,1000,normal,445,15445,15445
2018,15479,1000,normal,479,15479,15479
2018,15509,1000,normal,509,15509,15509
2018,15664,1000,normal,664,15664,15664
2018,15675,1000,normal,675,15675,15675
2018,15695,1000,normal,695,15695,15695
2018,15752,1000,normal,752,15752,15752
2018,15792,1000,normal,792,15792,15792
2018,15834,1000,normal,834,15834,15834
2018,15865,1000,normal,865,15865,15865
2018,15898,1000,normal,898,15898,15898
2018,15902,1000,normal,902,15902,15902
2018,15907,1000,normal,907,15907,15907
2018,15926,1000,normal,926,15926,15926
2018,15937,1000,normal,937,15937,15937
2018,15941,1000,normal,941,15941,15941
2018,15992,1000,normal,992,15992,15992
2018,16081,1000,normal,081,16081,16081
2018,16242,1000,normal,242,16242,16242
2018,16338,1000,normal,338,16338,16338
2018,16382,1000,normal,382,16382,16382
2018,16487,1000,normal,487,16487,16487
2018,16505,1000,normal,505,16505,16505
2018,16544,1000,normal,544,16544,16544
2018,16558,1000,normal,558,16558,16558
2018,16754,1000,normal,754,16754,16754
2018,16779,1000,normal,779,16779,16779
2018,16831,1000,normal,831,16831,16831
2018,16836,1000,normal,836,16836,16836
2018,16927,1000,normal,927,16927,16927
2018,16949,1000,normal,949,16949,16949
