anno,numero,premio,tipo
2017,97690,1000,normal
2017,97757,1000,normal
2017,97816,1000,normal
2017,97925,1000,normal
2017,97976,1000,normal
2017,98002,1000,normal
2017,98121,1000,normal
2017,98168,1000,normal
2017,98301,1000,normal
2017,98338,1000,normal
2017,98354,1000,normal
2017,98433,1000,normal
2017,98475,1000,normal
2017,98515,1000,normal
2017,98517,1000,normal
2017,98611,1000,normal
2017,98623,1000,normal
2017,98645,1000,normal
2017,98730,1000,normal
2017,98788,1000,normal
2017,98791,1000,normal
2017,99036,1000,normal
2017,99066,1000,normal
2017,99143,1000,normal
2017,99357,1000,normal
2017,99360,1000,normal
2017,99423,1000,normal
2017,99449,1000,normal
2017,99523,1000,normal
2017,99774,1000,normal
2017,99805,1000,normal
2017,99813,1000,normal
2017,99851,1000,normal
2017,99854,1000,normal
2017,99867,1000,normal
2017,99926,1000,normal
2017,99977,1000,normal
2017,99980,1000,normal
2018,8,1000,normal
2018,61,1000,normal
2018,128,1000,normal
2018,176,1000,normal
2018,222,1000,normal
2018,285,1000,normal
2018,339,1000,normal
2018,496,1000,normal
2018,511,1000,normal
2018,525,1000,normal
2018,569,1000,normal
2018,634,1000,normal
2018,666,1000,normal
2018,687,1000,normal
2018,770,1000,normal
2018,939,1000,normal
2018,1038,1000,normal
2018,1149,1000,normal
2018,1215,1000,normal
2018,1229,1000,normal
2018,1245,1000,normal
2018,1280,1000,normal
2018,1293,1000,normal
2018,1329,1000,normal
2018,1403,1000,normal
2018,1429,1000,normal
2018,1446,1000,normal
2018,1495,1000,normal
2018,1723,1000,normal
2018,1738,1000,normal
2018,1813,1000,normal
2018,1816,1000,normal
2018,1832,1000,normal
2018,1834,1000,normal
2018,1922,1000,normal
2018,1977,1000,normal
2018,2111,1000,normal
2018,2133,1000,normal
2018,2244,1000,normal
2018,2252,1000,normal
2018,2308,60000,especial
2018,2321,1000,normal
2018,2324,1000,normal
2018,2395,1000,normal
2018,2399,1000,normal
2018,2462,1000,normal
2018,2473,1000,normal
2018,2597,1000,normal
2018,2715,1000,normal
2018,2726,1000,normal
2018,2804,1000,normal
2018,2810,1000,normal
2018,2815,1000,normal
2018,2905,1000,normal
2018,2911,1000,normal
2018,2965,1000,normal
2018,2989,1000,normal
2018,2990,1000,normal
2018,3015,1000,normal
2018,3038,1000,normal
2018,3101,1000,normal
2018,3268,1000,normal
2018,3305,1000,normal
2018,3347,4000000,especial
2018,3514,1000,normal
2018,3560,1000,normal
2018,3632,1000,normal
2018,3643,1000,normal
2018,3680,1000,normal
2018,3743,1000,normal
2018,3851,1000,normal
2018,3964,1000,normal
2018,4017,1000,normal
2018,4036,1000,normal
2018,4046,1000,normal
2018,4211,500000,especial
2018,4458,1000,normal
2018,4480,1000,normal
2018,4513,1000,normal
2018,4641,1000,normal
2018,4896,1000,normal
2018,4913,1000,normal
2018,4919,1000,normal
2018,4923,1000,normal
2018,4952,1000,normal
2018,4956,1000,normal
2018,4969,1000,normal
2018,4979,1000,normal
2018,5032,1000,normal
2018,5048,1000,normal
2018,5057,1000,normal
2018,5059,1000,normal
2018,5060,1000,normal
2018,5081,1000,normal
2018,5101,1000,normal
2018,5137,1000,normal
2018,5141,1000,normal
2018,5185,1000,normal
2018,5261,1000,normal
2018,5398,1000,normal
2018,5416,1000,normal
2018,5459,1000,normal
2018,5495,1000,normal
2018,5527,1000,normal
2018,5678,1000,normal
2018,5779,1000,normal
2018,5828,1000,normal
2018,5852,1000,normal
2018,5986,1000,normal
2018,6164,1000,normal
2018,6193,1000,normal
2018,6200,1000,normal
2018,6236,1000,normal
2018,6287,1000,normal
2018,6325,1000,normal
2018,6370,1000,normal
2018,6390,1000,normal
2018,6420,1000,normal
2018,6438,1000,normal
2018,6447,1000,normal
2018,6486,1000,normal
2018,6511,1000,normal
2018,6635,1000,normal
2018,6642,1000,normal
2018,6851,1000,normal
2018,6856,1000,normal
2018,7115,1000,normal
2018,7116,1000,normal
2018,7196,1000,normal
2018,7234,1000,normal
2018,7281,1000,normal
2018,7452,1000,normal
2018,7568,60000,especial
2018,7689,1000,normal
2018,7832,1000,normal
2018,7938,1000,normal
2018,7952,1000,normal
2018,7992,1000,normal
2018,8034,1000,normal
2018,8065,1000,normal
2018,8216,1000,normal
2018,8273,1000,normal
2018,8283,1000,normal
2018,8375,1000,normal
2018,8408,1000,normal
2018,8456,1000,normal
2018,8463,1000,normal
2018,8464,1000,normal
2018,8532,1000,normal
2018,8634,1000,normal
2018,8723,1000,normal
2018,8739,1000,normal
2018,8772,1000,normal
2018,8849,1000,normal
2018,8860,1000,normal
2018,8878,1000,normal
2018,9230,1000,normal
2018,9231,1000,normal
2018,9252,1000,normal
2018,9327,1000,normal
2018,9361,1000,normal
2018,9427,1000,normal
2018,9428,1000,normal
2018,9564,1000,normal
2018,9834,1000,normal
2018,10060,1000,normal
2018,10080,1000,normal
2018,10083,1000,normal
2018,10107,1000,normal
2018,10109,1000,normal
2018,10125,1000,normal
2018,10288,1000,normal
2018,10322,1000,normal
2018,10324,1000,normal
2018,10328,1000,normal
2018,10365,1000,normal
2018,10412,1000,normal
2018,10425,1000,normal
2018,10437,1000,normal
2018,10458,1000,normal
2018,10490,1000,normal
2018,10511,1000,normal
2018,10537,1000,normal
2018,10571,1000,normal
2018,10589,1000,normal
2018,10598,1000,normal
2018,10685,1000,normal
2018,10687,1000,normal
2018,10690,1000,normal
2018,10873,1000,normal
2018,11026,1000,normal
2018,11069,1000,normal
2018,11224,1000,normal
2018,11261,1000,normal
2018,11296,1000,normal
2018,11341,1000,normal
2018,11379,1000,normal
2018,11444,1000,normal
2018,11631,1000,normal
2018,11731,1000,normal
2018,11842,1000,normal
2018,11913,1000,normal
2018,11914,1000,normal
2018,12005,1000,normal
2018,12013,1000,normal
2018,12017,1000,normal
2018,12066,1000,normal
2018,12081,1000,normal
2018,12100,1000,normal
2018,12127,1000,normal
2018,12151,1000,normal
2018,12222,1000,normal
2018,12247,1000,normal
2018,12274,1000,normal
2018,12301,1000,normal
2018,12341,1000,normal
2018,12344,1000,normal
2018,12395,1000,normal
2018,12443,1000,normal
2018,12546,1000,normal
2018,12639,1000,normal
2018,12799,1000,normal
2018,12870,1000,normal
2018,12874,1000,normal
2018,12893,1000,normal
2018,13051,1000,normal
2018,13089,1000,normal
2018,13125,1000,normal
2018,13131,1000,normal
2018,13143,1000,normal
2018,13190,1000,normal
2018,13550,1000,normal
2018,13627,1000,normal
2018,13726,1000,normal
2018,13779,1000,normal
2018,13804,1000,normal
2018,13843,1000,normal
2018,13918,1000,normal
2018,13993,1000,normal
2018,14037,1000,normal
2018,14072,1000,normal
2018,14087,1000,normal
2018,14119,1000,normal
2018,14145,1000,normal
2018,14214,1000,normal
2018,14320,1000,normal
2018,14455,1000,normal
2018,14460,1000,normal
2018,14520,1000,normal
2018,14580,1000,normal
2018,14616,1000,normal
2018,14627,1000,normal
2018,14648,1000,normal
2018,14743,1000,normal
2018,14845,1000,normal
2018,14869,1000,normal
2018,14887,1000,normal
2018,14905,1000,normal
2018,14943,1000,normal
2018,15042,1000,normal
2018,15055,1000,normal
2018,15071,1000,normal
2018,15081,1000,normal
2018,15142,1000,normal
2018,15312,1000,normal
2018,15326,1000,normal
2018,15349,1000,normal
2018,15445,1000,normal
2018,15479,1000,normal
2018,15509,1000,normal
2018,15664,1000,normal
2018,15675,1000,normal
2018,15695,1000,normal
2018,15752,1000,normal
2018,15792,1000,normal
2018,15834,1000,normal
2018,15865,1000,normal
2018,15898,1000,normal
2018,15902,1000,normal
2018,15907,1000,normal
2018,15926,1000,normal
2018,15937,1000,normal
2018,15941,1000,normal
2018,15992,1000,normal
2018,16081,1000,normal
2018,16242,1000,normal
2018,16338,1000,normal
2018,16382,1000,normal
2018,16487,1000,normal
2018,16505,1000,normal
2018,16544,1000,normal
2018,16558,1000,normal
2018,16754,1000,normal
2018,16779,1000,normal
2018,16831,1000,normal
2018,16836,1000,normal
2018,16927,1000,normal
2018,16949,1000,normal
2018,17001,1000,normal
2018,17028,1000,normal
2018,17038,1000,normal
2018,17268,1000,normal
2018,17329,1000,normal
2018,17352,1000,normal
2018,17417,1000,normal
2018,17452,1000,normal
2018,17594,1000,normal
2018,17663,1000,normal
2018,17718,1000,normal
2018,17768,1000,normal
2018,17769,1000,normal
2018,17806,1000,normal
2018,17852,1000,normal
2018,17884,1000,normal
2018,17885,1000,normal
2018,17912,1000,normal
2018,17914,1000,normal
2018,17960,1000,normal
2018,17969,1000,normal
2018,17982,1000,normal
2018,17985,1000,normal
2018,18026,1000,normal
2018,18028,1000,normal
2018,18096,1000,normal
2018,18121,1000,normal
2018,18183,1000,normal
2018,18198,1000,normal
2018,18227,1000,normal
2018,18258,1000,normal
2018,18285,1000,normal
2018,18312,1000,normal
2018,18370,1000,normal
2018,18392,1000,normal
2018,18521,1000,normal
2018,18573,1000,normal
2018,18596,60000,especial
2018,18651,1000,normal
2018,18655,1000,normal
2018,18670,1000,normal
2018,18737,1000,normal
2018,18739,1000,normal
2018,18772,1000,normal
2018,19074,1000,normal
2018,19149,1000,normal
2018,19187,1000,normal
2018,19262,1000,normal
2018,19361,1000,normal
2018,19377,1000,normal
2018,19409,1000,normal
2018,19605,1000,normal
2018,19617,1000,normal
2018,19689,1000,normal
2018,19816,1000,normal
2018,19822,1000,normal
2018,19826,1000,normal
2018,19831,1000,normal
2018,19900,1000,normal
2018,19907,1000,normal
2018,20117,1000,normal
2018,20159,1000,normal
2018,20202,60000,especial
2018,20214,1000,normal
2018,20225,1000,normal
2018,20235,1000,normal
2018,20281,1000,normal
2018,20483,1000,normal
2018,20571,1000,normal
2018,20574,1000,normal
2018,20731,1000,normal
2018,20740,1000,normal
2018,20752,1000,normal
2018,20906,1000,normal
2018,20924,1000,normal
2018,21015,1250000,especial
2018,21036,1000,normal
2018,21093,1000,normal
2018,21149,1000,normal
2018,21205,1000,normal
2018,21265,1000,normal
2018,21280,1000,normal
2018,21316,1000,normal
2018,21336,1000,normal
2018,21342,1000,normal
2018,21355,1000,normal
2018,21406,1000,normal
2018,21495,1000,normal
2018,21502,1000,normal
2018,21555,1000,normal
2018,21757,1000,normal
2018,21760,1000,normal
2018,21784,1000,normal
2018,21889,1000,normal
2018,21936,1000,normal
2018,21986,1000,normal
2018,21994,1000,normal
2018,22131,1000,normal
2018,22179,1000,normal
2018,22195,1000,normal
2018,22271,1000,normal
2018,22282,1000,normal
2018,22343,1000,normal
2018,22393,1000,normal
2018,22467,1000,normal
2018,22524,1000,normal
2018,22586,1000,normal
2018,22626,1000,normal
2018,22645,1000,normal
2018,22668,1000,normal
2018,22695,1000,normal
2018,22754,1000,normal
2018,22759,1000,normal
2018,22765,1000,normal
2018,22770,1000,normal
2018,22799,1000,normal
2018,22943,1000,normal
2018,22951,1000,normal
2018,22996,1000,normal
2018,22997,1000,normal
2018,23048,1000,normal
2018,23099,1000,normal
2018,23103,1000,normal
2018,23127,1000,normal
2018,23185,1000,normal
2018,23188,1000,normal
2018,23267,1000,normal
2018,23276,1000,normal
2018,23329,1000,normal
2018,23379,1000,normal
2018,23506,1000,normal
2018,23525,1000,normal
2018,23581,1000,normal
2018,23620,1000,normal
2018,23630,1000,normal
2018,23635,1000,normal
2018,23651,1000,normal
2018,23687,1000,normal
2018,23754,1000,normal
2018,23771,1000,normal
2018,23780,1000,normal
2018,23793,1000,normal
2018,23809,1000,normal
2018,23831,1000,normal
2018,23877,1000,normal
2018,23894,1000,normal
2018,23926,1000,normal
2018,23938,1000,normal
2018,24026,1000,normal
2018,24046,1000,normal
2018,24056,1000,normal
2018,24107,1000,normal
2018,24144,1000,normal
2018,24173,1000,normal
2018,24372,1000,normal
2018,24400,1000,normal
2018,24514,1000,normal
2018,24534,1000,normal
2018,24544,1000,normal
2018,24552,1000,normal
2018,24569,1000,normal
2018,24609,1000,normal
2018,24630,1000,normal
2018,24639,1000,normal
2018,24837,1000,normal
2018,24960,1000,normal
2018,24994,1000,normal
2018,25007,1000,normal
2018,25035,1000,normal
2018,25043,1000,normal
2018,25262,1000,normal
2018,25345,1000,normal
2018,25470,1000,normal
2018,25584,1000,normal
2018,25611,1000,normal
2018,25820,1000,normal
2018,25950,1000,normal
2018,26034,1000,normal
2018,26141,1000,normal
2018,26171,1000,normal
2018,26174,1000,normal
2018,26221,1000,normal
2018,26298,1000,normal
2018,26372,1000,normal
2018,26426,1000,normal
2018,26446,1000,normal
2018,26541,1000,normal
2018,26634,1000,normal
2018,26665,1000,normal
2018,26730,1000,normal
2018,26795,1000,normal
2018,26906,1000,normal
2018,26933,1000,normal
2018,27015,1000,normal
2018,27097,1000,normal
2018,27342,1000,normal
2018,27352,1000,normal
2018,27362,1000,normal
2018,27367,1000,normal
2018,27376,1000,normal
2018,27422,1000,normal
2018,27433,1000,normal
2018,27548,1000,normal
2018,27566,1000,normal
2018,27581,1000,normal
2018,27592,1000,normal
2018,27600,1000,normal
2018,27622,1000,normal
2018,27667,1000,normal
2018,27851,1000,normal
2018,27935,1000,normal
2018,27972,1000,normal
2018,27982,1000,normal
2018,28019,1000,normal
2018,28026,1000,normal
2018,28195,1000,normal
2018,28202,1000,normal
2018,28214,1000,normal
2018,28290,1000,normal
2018,28300,1000,normal
2018,28413,1000,normal
2018,28432,1000,normal
2018,28433,1000,normal
2018,28501,1000,normal
2018,28511,1000,normal
2018,28624,1000,normal
2018,28632,1000,normal
2018,28637,1000,normal
2018,28727,1000,normal
2018,28761,1000,normal
2018,28886,1000,normal
2018,28985,1000,normal
2018,29031,60000,especial
2018,29077,1000,normal
2018,29078,1000,normal
2018,29079,1000,normal
2018,29178,1000,normal
2018,29360,1000,normal
2018,29423,1000,normal
2018,29450,1000,normal
2018,29592,1000,normal
2018,29623,1000,normal
2018,29627,1000,normal
2018,29666,1000,normal
2018,29732,1000,normal
2018,29765,1000,normal
2018,29871,1000,normal
2018,29971,1000,normal
2018,29982,1000,normal
2018,30004,1000,normal
2018,30099,1000,normal
2018,30120,1000,normal
2018,30167,1000,normal
2018,30180,1000,normal
2018,30211,1000,normal
2018,30255,1000,normal
2018,30274,1000,normal
2018,30351,1000,normal
2018,30414,1000,normal
2018,30507,1000,normal
2018,30520,1000,normal
2018,30607,1000,normal
2018,30610,1000,normal
2018,30631,1000,normal
2018,30646,1000,normal
2018,30656,1000,normal
2018,30666,1000,normal
2018,30687,1000,normal
2018,30706,1000,normal
2018,30753,1000,normal
2018,30825,1000,normal
2018,30831,1000,normal
2018,30860,1000,normal
2018,30863,1000,normal
2018,30961,1000,normal
2018,31009,1000,normal
2018,31047,1000,normal
2018,31070,1000,normal
2018,31088,1000,normal
2018,31226,1000,normal
2018,31270,1000,normal
2018,31299,1000,normal
2018,31331,1000,normal
2018,31336,1000,normal
2018,31349,1000,normal
2018,31394,1000,normal
2018,31407,1000,normal
2018,31492,1000,normal
2018,31531,1000,normal
2018,31653,1000,normal
2018,31683,1000,normal
2018,31698,1000,normal
2018,31699,1000,normal
2018,31773,1000,normal
2018,31804,1000,normal
2018,32002,1000,normal
2018,32191,1000,normal
2018,32369,1000,normal
2018,32385,1000,normal
2018,32392,1000,normal
2018,32443,1000,normal
2018,32510,1000,normal
2018,32554,1000,normal
2018,32564,1000,normal
2018,32610,1000,normal
2018,32641,1000,normal
2018,32766,1000,normal
2018,32975,1000,normal
2018,33013,1000,normal
2018,33060,1000,normal
2018,33177,1000,normal
2018,33201,1000,normal
2018,33231,1000,normal
2018,33366,1000,normal
2018,33540,1000,normal
2018,33602,1000,normal
2018,33694,1000,normal
2018,33783,1000,normal
2018,33784,1000,normal
2018,33875,1000,normal
2018,33904,1000,normal
2018,33984,1000,normal
2018,34057,1000,normal
2018,34156,1000,normal
2018,34181,1000,normal
2018,34197,1000,normal
2018,34237,1000,normal
2018,34248,1000,normal
2018,34274,1000,normal
2018,34321,1000,normal
2018,34322,1000,normal
2018,34339,1000,normal
2018,34640,1000,normal
2018,34866,1000,normal
2018,34876,1000,normal
2018,34897,1000,normal
2018,35033,1000,normal
2018,35090,1000,normal
2018,35127,1000,normal
2018,35156,1000,normal
2018,35178,1000,normal
2018,35180,1000,normal
2018,35269,1000,normal
2018,35341,1000,normal
2018,35405,1000,normal
2018,35598,1000,normal
2018,35632,1000,normal
2018,35678,1000,normal
2018,35697,1000,normal
2018,35778,1000,normal
2018,35783,1000,normal
2018,35806,1000,normal
2018,35810,1000,normal
2018,35978,1000,normal
2018,36068,1000,normal
2018,36109,1000,normal
2018,36129,1000,normal
2018,36154,1000,normal
2018,36257,1000,normal
2018,36277,1000,normal
2018,36293,1000,normal
2018,36332,1000,normal
2018,36411,1000,normal
2018,36465,1000,normal
2018,36623,1000,normal
2018,36684,1000,normal
2018,36709,1000,normal
2018,36719,1000,normal
2018,36796,1000,normal
2018,36952,1000,normal
2018,37021,1000,normal
2018,37042,1000,normal
2018,37043,1000,normal
2018,37212,1000,normal
2018,37261,1000,normal
2018,37315,1000,normal
2018,37328,1000,normal
2018,37403,1000,normal
2018,37426,1000,normal
2018,37580,1000,normal
2018,37607,1000,normal
2018,37642,1000,normal
2018,37901,1000,normal
2018,38021,1000,normal
2018,38187,1000,normal
2018,38361,1000,normal
2018,38424,1000,normal
2018,38528,1000,normal
2018,38554,1000,normal
2018,38666,1000,normal
2018,38721,1000,normal
2018,38728,1000,normal
2018,38843,1000,normal
2018,38886,1000,normal
2018,38921,1000,normal
2018,38938,1000,normal
2018,39034,1000,normal
2018,39057,1000,normal
2018,39230,1000,normal
2018,39257,1000,normal
2018,39382,1000,normal
2018,39512,1000,normal
2018,39517,1000,normal
2018,39530,1000,normal
2018,39660,1000,normal
2018,39668,1000,normal
2018,39681,1000,normal
2018,39699,1000,normal
2018,39723,1000,normal
2018,39844,1000,normal
2018,39845,1000,normal
2018,39867,1000,normal
2018,39897,1000,normal
2018,39906,1000,normal
2018,39953,1000,normal
2018,40119,1000,normal
2018,40145,1000,normal
2018,40184,1000,normal
2018,40254,1000,normal
2018,40295,1000,normal
2018,40296,1000,normal
2018,40300,1000,normal
2018,40375,1000,normal
2018,40485,1000,normal
2018,40526,1000,normal
2018,40528,1000,normal
2018,40538,1000,normal
2018,40683,1000,normal
2018,40816,1000,normal
2018,40966,1000,normal
2018,41022,1000,normal
2018,41038,1000,normal
2018,41053,1000,normal
2018,41058,1000,normal
2018,41070,1000,normal
2018,41114,1000,normal
2018,41374,1000,normal
2018,41377,1000,normal
2018,41385,1000,normal
2018,41409,1000,normal
2018,41462,1000,normal
2018,41474,1000,normal
2018,41533,1000,normal
2018,41553,1000,normal
2018,41696,1000,normal
2018,41737,1000,normal
2018,41793,1000,normal
2018,41800,1000,normal
2018,41828,1000,normal
2018,41918,1000,normal
2018,42065,1000,normal
2018,42067,1000,normal
2018,42097,1000,normal
2018,42162,1000,normal
2018,42206,200000,especial
2018,42334,1000,normal
2018,42393,1000,normal
2018,42406,1000,normal
2018,42410,1000,normal
2018,42450,1000,normal
2018,42467,1000,normal
2018,42485,1000,normal
2018,42525,1000,normal
2018,42653,1000,normal
2018,42674,1000,normal
2018,42739,1000,normal
2018,42778,1000,normal
2018,42827,1000,normal
2018,42847,1000,normal
2018,42882,1000,normal
2018,42962,1000,normal
2018,43273,1000,normal
2018,43453,1000,normal
2018,43527,1000,normal
2018,43528,1000,normal
2018,43608,1000,normal
2018,43643,1000,normal
2018,43655,1000,normal
2018,43709,1000,normal
2018,43710,1000,normal
2018,43806,1000,normal
2018,43854,1000,normal
2018,43873,1000,normal
2018,43895,1000,normal
2018,43907,1000,normal
2018,43988,1000,normal
2018,44015,1000,normal
2018,44146,1000,normal
2018,44159,1000,normal
2018,44160,1000,normal
2018,44167,1000,normal
2018,44291,1000,normal
2018,44343,1000,normal
2018,44364,1000,normal
2018,44470,1000,normal
2018,44503,1000,normal
2018,44678,1000,normal
2018,44681,1000,normal
2018,44694,1000,normal
2018,44715,1000,normal
2018,44736,1000,normal
2018,44865,1000,normal
2018,44881,1000,normal
2018,44918,1000,normal
2018,44995,1000,normal
2018,45010,1000,normal
2018,45032,1000,normal
2018,45046,1000,normal
2018,45075,1000,normal
2018,45112,1000,normal
2018,45113,1000,normal
2018,45158,1000,normal
2018,45247,1000,normal
2018,45292,1000,normal
2018,45340,1000,normal
2018,45362,1000,normal
2018,45364,1000,normal
2018,45394,1000,normal
2018,45461,1000,normal
2018,45565,1000,normal
2018,45646,1000,normal
2018,45660,1000,normal
2018,45751,1000,normal
2018,45788,1000,normal
2018,45906,1000,normal
2018,45920,1000,normal
2018,45951,1000,normal
2018,46002,1000,normal
2018,46037,1000,normal
2018,46045,1000,normal
2018,46106,1000,normal
2018,46114,1000,normal
2018,46133,1000,normal
2018,46181,1000,normal
2018,46195,1000,normal
2018,46198,1000,normal
2018,46249,1000,normal
2018,46253,1000,normal
2018,46262,1000,normal
2018,46288,1000,normal
2018,46420,1000,normal
2018,46451,1000,normal
2018,46471,1000,normal
2018,46560,1000,normal
2018,46670,1000,normal
2018,46672,1000,normal
2018,46862,1000,normal
2018,46943,1000,normal
2018,47015,1000,normal
2018,47021,1000,normal
2018,47028,1000,normal
2018,47054,1000,normal
2018,47093,1000,normal
2018,47117,1000,normal
2018,47142,1000,normal
2018,47281,1000,normal
2018,47353,1000,normal
2018,47397,1000,normal
2018,47403,1000,normal
2018,47523,1000,normal
2018,47594,1000,normal
2018,47672,1000,normal
2018,47696,1000,normal
2018,47722,1000,normal
2018,47730,1000,normal
2018,47775,1000,normal
2018,47809,1000,normal
2018,47862,60000,especial
2018,47881,1000,normal
2018,47897,1000,normal
2018,47946,1000,normal
2018,47974,1000,normal
2018,47984,1000,normal
2018,48102,1000,normal
2018,48113,1000,normal
2018,48172,1000,normal
2018,48207,1000,normal
2018,48256,1000,normal
2018,48310,1000,normal
2018,48319,1000,normal
2018,48380,1000,normal
2018,48454,1000,normal
2018,48464,1000,normal
2018,48515,1000,normal
2018,48572,1000,normal
2018,48599,1000,normal
2018,48649,1000,normal
2018,48660,1000,normal
2018,48743,1000,normal
2018,48784,1000,normal
2018,48962,1000,normal
2018,49068,1000,normal
2018,49073,1000,normal
2018,49098,1000,normal
2018,49130,1000,normal
2018,49181,1000,normal
2018,49331,1000,normal
2018,49383,1000,normal
2018,49485,1000,normal
2018,49582,1000,normal
2018,49586,1000,normal
2018,49617,1000,normal
2018,49631,1000,normal
2018,49702,1000,normal
2018,49718,1000,normal
2018,49730,1000,normal
2018,50094,1000,normal
2018,50287,1000,normal
2018,50385,1000,normal
2018,50398,1000,normal
2018,50410,1000,normal
2018,50431,1000,normal
2018,50526,1000,normal
2018,50541,1000,normal
2018,50559,1000,normal
2018,50591,1000,normal
2018,50653,1000,normal
2018,50685,1000,normal
2018,50690,1000,normal
2018,50733,1000,normal
2018,50978,1000,normal
2018,50993,1000,normal
2018,51094,1000,normal
2018,51112,1000,normal
2018,51138,1000,normal
2018,51236,1000,normal
2018,51244,1000,normal
2018,51298,1000,normal
2018,51340,1000,normal
2018,51350,1000,normal
2018,51373,1000,normal
2018,51374,1000,normal
2018,51414,1000,normal
2018,51453,1000,normal
2018,51480,1000,normal
2018,51533,1000,normal
2018,51618,1000,normal
2018,51653,1000,normal
2018,51676,1000,normal
2018,51711,1000,normal
2018,51771,1000,normal
2018,51826,1000,normal
2018,51864,1000,normal
2018,51885,1000,normal
2018,51888,1000,normal
2018,51907,1000,normal
2018,51966,1000,normal
2018,51981,1000,normal
2018,51992,1000,normal
2018,52168,1000,normal
2018,52254,1000,normal
2018,52277,1000,normal
2018,52378,1000,normal
2018,52464,1000,normal
2018,52579,1000,normal
2018,52619,1000,normal
2018,52672,1000,normal
2018,52683,1000,normal
2018,52765,1000,normal
2018,52815,1000,normal
2018,52839,1000,normal
2018,52926,1000,normal
2018,52960,1000,normal
2018,53034,1000,normal
2018,53049,1000,normal
2018,53098,1000,normal
2018,53107,1000,normal
2018,53216,1000,normal
2018,53229,1000,normal
2018,53296,1000,normal
2018,53451,1000,normal
2018,53513,1000,normal
2018,53659,1000,normal
2018,53660,1000,normal
2018,53724,1000,normal
2018,53761,1000,normal
2018,53822,1000,normal
2018,53898,1000,normal
2018,53944,1000,normal
2018,54005,1000,normal
2018,54055,1000,normal
2018,54098,1000,normal
2018,54245,1000,normal
2018,54426,1000,normal
2018,54471,1000,normal
2018,54580,1000,normal
2018,54681,1000,normal
2018,54700,1000,normal
2018,54741,1000,normal
2018,55011,1000,normal
2018,55038,1000,normal
2018,55146,1000,normal
2018,55148,1000,normal
2018,55224,1000,normal
2018,55266,1000,normal
2018,55294,1000,normal
2018,55413,1000,normal
2018,55416,1000,normal
2018,55418,1000,normal
2018,55580,1000,normal
2018,55852,1000,normal
2018,55869,1000,normal
2018,55898,1000,normal
2018,55923,1000,normal
2018,55973,1000,normal
2018,55993,1000,normal
2018,56065,1000,normal
2018,56265,1000,normal
2018,56293,1000,normal
2018,56329,1000,normal
2018,56354,1000,normal
2018,56405,1000,normal
2018,56447,1000,normal
2018,56501,1000,normal
2018,56513,1000,normal
2018,56522,1000,normal
2018,56534,1000,normal
2018,56536,1000,normal
2018,56561,1000,normal
2018,56596,1000,normal
2018,56630,1000,normal
2018,56642,1000,normal
2018,56657,1000,normal
2018,56661,1000,normal
2018,56705,1000,normal
2018,56714,1000,normal
2018,57063,1000,normal
2018,57148,1000,normal
2018,57449,1000,normal
2018,57501,1000,normal
2018,57517,1000,normal
2018,57535,1000,normal
2018,57540,1000,normal
2018,57614,1000,normal
2018,57623,1000,normal
2018,57673,1000,normal
2018,57706,1000,normal
2018,57734,1000,normal
2018,57742,1000,normal
2018,57760,1000,normal
2018,57762,1000,normal
2018,57902,1000,normal
2018,57924,1000,normal
2018,58114,1000,normal
2018,58153,1000,normal
2018,58176,1000,normal
2018,58208,1000,normal
2018,58360,1000,normal
2018,58427,1000,normal
2018,58430,1000,normal
2018,58489,1000,normal
2018,58492,1000,normal
2018,58578,1000,normal
2018,58592,1000,normal
2018,58719,1000,normal
2018,58770,1000,normal
2018,58773,1000,normal
2018,58791,1000,normal
2018,58843,1000,normal
2018,58937,1000,normal
2018,58967,1000,normal
2018,59058,1000,normal
2018,59083,1000,normal
2018,59126,1000,normal
2018,59185,1000,normal
2018,59328,1000,normal
2018,59339,1000,normal
2018,59364,1000,normal
2018,59471,1000,normal
2018,59474,1000,normal
2018,59506,1000,normal
2018,59599,1000,normal
2018,59688,1000,normal
2018,59721,1000,normal
2018,59740,1000,normal
2018,59798,1000,normal
2018,59875,1000,normal
2018,59928,1000,normal
2018,59949,1000,normal
2018,59972,1000,normal
2018,60085,1000,normal
2018,60088,1000,normal
2018,60090,1000,normal
2018,60135,1000,normal
2018,60175,1000,normal
2018,60211,1000,normal
2018,60377,1000,normal
2018,60403,1000,normal
2018,60465,1000,normal
2018,60490,1000,normal
2018,60498,1000,normal
2018,60651,1000,normal
2018,60677,1000,normal
2018,60725,1000,normal
2018,60810,1000,normal
2018,60885,1000,normal
2018,60890,1000,normal
2018,60925,1000,normal
2018,60964,1000,normal
2018,60968,1000,normal
2018,60996,1000,normal
2018,61030,1000,normal
2018,61033,1000,normal
2018,61054,1000,normal
2018,61140,1000,normal
2018,61273,1000,normal
2018,61312,1000,normal
2018,61340,1000,normal
2018,61388,1000,normal
2018,61418,1000,normal
2018,61473,1000,normal
2018,61498,1000,normal
2018,61533,1000,normal
2018,61555,1000,normal
2018,61587,1000,normal
2018,61592,1000,normal
2018,61683,1000,normal
2018,61725,1000,normal
2018,61726,1000,normal
2018,61731,1000,normal
2018,61755,1000,normal
2018,61816,1000,normal
2018,61849,1000,normal
2018,61983,1000,normal
2018,62001,1000,normal
2018,62020,1000,normal
2018,62026,1000,normal
2018,62127,1000,normal
2018,62201,1000,normal
2018,62211,1000,normal
